Id,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
2789,2147,110,31,342,203,365,254,190,39,361
2790,1987,305,40,95,94,124,83,184,224,228
2791,2032,303,44,153,136,182,65,175,228,175
2792,1949,82,20,108,37,108,243,200,77,573
2793,3304,144,10,741,77,4468,235,238,133,1827
2794,2809,181,22,301,88,630,221,248,148,566
2795,2785,147,20,301,-37,631,242,234,112,495
2796,2759,320,8,67,6,2079,199,233,173,723
2797,2769,309,13,0,0,2143,184,231,187,787
2798,2773,301,11,0,0,2164,189,235,186,811
2799,2988,285,18,95,17,1438,168,237,208,1871
2800,2890,238,4,212,71,1441,212,244,170,1956
2801,2087,55,25,85,34,150,226,177,70,543
2802,2111,317,31,150,72,192,124,196,204,752
2803,2278,283,20,127,-19,485,161,237,214,469
2804,2289,349,8,134,27,690,204,225,160,618
2805,2064,335,13,30,-11,955,189,223,171,212
2806,2283,338,24,234,45,636,161,198,172,492
2807,2077,83,30,242,144,256,245,172,34,418
2808,2004,340,38,108,77,124,117,158,163,708
2809,2183,35,39,150,108,443,184,127,48,268
2810,2164,26,37,108,-16,636,177,135,69,553
2811,2141,18,30,218,-39,722,182,163,103,671
2812,2141,24,33,361,83,841,183,151,86,819
2813,1962,87,20,124,50,124,245,203,79,541
2814,2795,176,24,268,42,601,224,244,138,624
2815,2797,174,23,272,91,600,226,245,138,577
2816,2780,315,6,0,0,2207,205,235,170,816
2817,2244,19,14,421,123,524,208,209,135,175
2818,2234,33,19,400,184,466,213,196,112,228
2819,2206,43,26,285,155,351,215,174,80,342
2820,2192,53,31,256,141,323,220,158,50,371
2821,2141,64,33,175,90,242,229,154,31,459
2822,2233,230,23,216,-4,391,177,253,206,573
2823,2299,310,27,127,-13,524,136,210,209,474
2824,2290,35,10,201,34,720,219,219,135,569
2825,2076,118,23,30,12,918,252,211,74,190
2826,2064,98,5,0,0,937,228,233,138,201
2827,2293,27,14,268,55,616,213,210,130,484
2828,2137,97,27,335,196,351,251,190,49,424
2829,2163,19,30,182,-17,721,184,163,101,648
2830,2159,21,33,361,-21,858,180,151,89,826
2831,2013,163,23,85,25,256,234,239,122,532
2832,3289,208,11,655,62,4367,212,251,173,1924
2833,3294,216,13,648,67,4338,206,252,180,1940
2834,3310,207,11,630,83,4191,213,250,171,2023
2835,3442,193,22,641,-24,3466,212,251,163,2529
2836,3308,136,21,787,-39,1316,247,226,97,2607
2837,2784,176,23,242,78,570,225,245,140,604
2838,2778,166,21,240,72,570,233,242,129,579
2839,2699,310,20,30,12,1358,163,223,198,1396
2840,2231,89,12,379,131,446,239,220,109,268
2841,2216,58,20,295,165,362,230,195,89,351
2842,2248,297,30,228,-26,433,123,215,225,573
2843,2320,316,25,134,7,564,146,210,200,484
2844,2329,49,24,0,0,779,222,183,81,516
2845,2190,298,35,30,16,830,103,203,229,680
2846,2234,292,37,85,25,785,94,205,236,636
2847,2128,131,31,350,193,362,252,206,57,454
2848,1993,48,31,60,55,134,214,157,56,532
2849,1918,321,28,42,17,85,139,201,196,402
2850,2225,312,26,247,165,457,143,211,204,234
2851,2163,33,33,313,105,800,194,151,72,888
2852,3332,195,24,685,105,3834,207,251,166,2272
2853,2768,184,21,210,50,540,219,249,153,659
2854,2731,77,9,0,0,1253,232,224,125,732
2855,2929,265,8,28,-1,1853,200,244,182,1328
2856,2958,216,8,30,4,1673,212,248,173,1529
2857,2874,3,19,212,48,638,191,200,143,510
2858,2126,26,33,150,76,212,186,151,83,560
2859,2158,331,35,170,110,212,118,173,182,849
2860,2304,15,12,212,33,780,209,215,142,618
2861,2073,267,8,0,0,984,200,244,183,256
2862,2084,261,21,30,14,1003,164,246,217,268
2863,2186,330,28,0,0,872,142,193,184,722
2864,2124,121,27,391,189,402,253,207,64,481
2865,1989,302,18,0,0,150,167,229,201,537
2866,2011,67,37,153,103,190,228,141,12,524
2867,2125,274,35,258,232,283,109,224,243,228
2868,2241,39,37,150,116,537,195,136,49,342
2869,2188,9,34,42,18,600,163,153,110,443
2870,2209,312,38,30,28,658,96,184,213,524
2871,2218,34,36,120,37,721,188,137,58,607
2872,2206,33,36,150,25,743,189,140,61,636
2873,2030,77,22,67,9,474,241,195,74,616
2874,3292,213,11,573,65,4237,210,251,175,2039
2875,2742,158,21,216,36,514,238,238,120,607
2876,2808,311,14,0,0,2268,182,230,187,872
2877,2928,275,8,30,-2,1865,199,242,182,1290
2878,2931,288,8,0,0,1839,197,239,182,1319
2879,2935,282,8,0,0,1812,198,241,182,1348
2880,2944,254,9,0,0,1760,200,246,185,1405
2881,2947,253,9,0,0,1734,201,246,184,1434
2882,2976,235,8,0,0,1507,207,247,178,1695
2883,2194,341,34,270,153,319,130,169,164,768
2884,2362,325,28,162,32,644,140,198,191,513
2885,2330,29,25,127,24,814,202,176,99,658
2886,2073,74,14,30,0,990,236,212,104,277
2887,2069,189,3,0,0,1008,219,241,158,285
2888,2075,229,20,0,0,1026,187,254,199,295
2889,2159,253,27,153,75,1167,148,245,228,426
2890,2137,76,29,417,86,443,241,172,0,497
2891,1991,337,16,0,0,180,183,216,171,510
2892,2074,75,20,277,155,309,240,199,81,591
2893,2038,59,31,190,130,228,225,160,45,560
2894,1962,320,34,90,66,150,114,185,200,408
2895,2250,313,17,242,159,524,172,225,192,300
2896,2209,25,32,362,151,819,187,156,87,874
2897,3294,128,26,841,-53,1273,252,213,71,2656
2898,2741,166,20,153,35,480,232,242,132,655
2899,2844,294,22,30,3,2173,154,229,213,942
2900,2898,255,14,30,12,2012,187,248,199,1110
2901,2907,273,10,0,0,1959,194,243,189,1167
2902,2934,276,10,0,0,1825,194,242,187,1310
2903,2972,264,2,30,2,1514,214,240,164,1660
2904,2764,320,23,67,11,1392,155,214,193,1530
2905,2160,34,28,148,65,242,203,167,83,579
2906,2090,252,23,150,41,150,163,248,219,865
2907,2413,49,9,124,42,902,224,221,131,518
2908,2072,45,14,30,3,1032,223,210,118,313
2909,2068,201,4,30,0,1050,218,243,161,323
2910,2074,216,21,0,0,1068,194,254,189,335
2911,2091,51,23,306,48,350,224,184,82,631
2912,2022,66,34,134,39,192,230,152,25,577
2913,1958,314,30,30,25,134,129,202,206,474
2914,2149,289,31,319,248,342,119,219,232,277
2915,2260,311,14,228,135,564,182,230,187,342
2916,3278,164,4,532,51,4313,224,241,152,2043
2917,3310,207,4,564,83,3901,217,244,163,2282
2918,2728,165,18,134,22,450,233,243,133,677
2919,2832,315,21,0,0,2214,159,217,196,875
2920,2859,294,18,0,0,2133,165,232,206,959
2921,2877,288,13,30,-3,2080,183,239,195,1015
2922,2886,274,14,0,0,2026,183,243,199,1072
2923,2908,277,12,0,0,1945,188,242,194,1158
2924,2072,234,21,0,0,1110,180,253,205,376
2925,2068,68,30,67,39,247,235,167,43,418
2926,2029,61,27,30,26,240,230,173,58,443
2927,2016,5,22,0,1,240,187,192,137,458
2928,2075,282,28,95,71,247,133,229,230,531
2929,2255,16,34,127,59,659,170,149,97,471
2930,2256,323,30,95,60,726,130,194,195,566
2931,2245,9,33,228,64,849,164,154,111,725
2932,2246,22,28,371,65,842,190,168,102,864
2933,2052,53,27,150,37,484,224,170,62,576
2934,3280,223,11,484,53,4218,206,251,180,2115
2935,2877,278,13,0,0,2066,185,242,196,1006
2936,3007,292,21,85,12,571,159,232,211,997
2937,2706,316,13,0,0,1191,185,228,183,1337
2938,2083,313,17,0,0,180,170,224,193,684
2939,2207,251,21,317,163,361,170,249,214,850
2940,2299,307,26,342,-13,531,141,215,210,691
2941,2067,45,14,30,-4,1116,222,210,118,390
2942,2069,278,12,0,0,1134,188,242,193,402
2943,2313,299,29,108,23,808,125,214,222,674
2944,2113,55,30,134,69,309,223,161,50,365
2945,2040,106,28,30,11,272,254,193,48,402
2946,1948,347,13,0,0,180,194,218,162,556
2947,2035,314,39,162,129,255,92,181,213,426
2948,2281,325,19,234,128,631,171,217,184,408
2949,2277,13,31,170,81,671,174,161,109,467
2950,3285,206,11,450,58,4124,213,250,171,2188
2951,3293,218,12,454,66,4066,207,251,179,2222
2952,2866,310,11,30,2,2106,189,232,183,940
2953,2870,295,12,30,6,2080,185,237,193,968
2954,3006,13,20,150,22,190,196,194,130,1262
2955,2977,33,20,297,29,300,212,192,109,1342
2956,2092,300,29,30,8,210,127,214,220,655
2957,2417,68,20,150,38,947,236,193,79,685
2958,2304,124,15,361,16,930,245,227,107,642
2959,2239,341,17,295,104,1176,183,215,168,666
2960,2171,27,38,285,120,446,177,133,66,351
2961,2140,63,34,150,89,350,227,150,29,331
2962,2119,83,34,124,68,335,244,161,18,335
2963,2079,102,35,65,35,313,252,170,14,351
2964,2054,98,34,42,10,306,251,172,0,362
2965,2096,323,17,150,92,313,173,220,185,511
2966,2032,35,33,85,12,242,198,151,67,663
2967,1979,289,30,60,37,218,123,220,230,531
2968,2265,311,20,324,130,566,163,222,198,390
2969,2292,16,29,212,96,850,182,167,109,700
2970,2752,89,28,150,55,1040,248,181,42,1215
2971,2138,46,30,192,71,242,214,161,63,732
2972,2137,218,23,295,91,335,188,254,193,870
2973,2252,257,28,424,204,467,142,243,231,830
2974,2416,102,13,175,37,977,242,222,107,711
2975,2360,69,22,277,31,960,237,192,76,782
2976,2078,6,9,0,0,1182,209,222,151,457
2977,2084,291,15,30,11,1200,175,236,200,470
2978,2258,298,21,258,92,1149,155,227,210,732
2979,2183,12,28,218,132,426,180,172,117,306
2980,2168,75,31,162,117,391,239,166,35,300
2981,2145,90,38,134,94,376,246,152,0,301
2982,2117,96,38,108,66,362,249,157,0,306
2983,2094,100,37,85,43,351,251,164,0,313
2984,2055,90,26,30,11,335,248,190,54,335
2985,2044,13,14,0,0,331,205,209,139,350
2986,2110,334,19,216,106,362,173,211,176,541
2987,2031,59,34,42,11,256,223,149,33,691
2988,2029,291,41,120,94,268,80,198,240,511
2989,2304,15,28,255,108,892,183,170,112,741
2990,2300,16,27,277,119,912,185,172,112,767
2991,2282,51,20,335,84,840,226,192,92,854
2992,2035,39,23,210,56,390,214,183,93,450
2993,3281,224,15,395,54,4054,200,253,187,2271
2994,2889,297,15,90,25,2026,176,234,197,983
2995,2987,17,6,134,10,1410,215,228,150,1663
2996,2981,9,20,162,25,513,194,197,136,1282
2997,2389,83,22,268,27,992,244,196,70,799
2998,2338,103,25,339,17,990,252,199,59,750
2999,2081,76,2,0,0,1207,222,235,150,485
3000,2226,256,37,270,142,1284,111,233,243,636
3001,2333,273,27,88,43,845,139,236,230,631
3002,2339,106,29,210,49,741,254,192,45,525
3003,2137,94,40,124,86,402,246,150,0,272
3004,2114,90,37,95,63,390,246,154,0,277
3005,2067,96,35,42,16,371,250,168,0,295
3006,2013,293,36,95,65,285,101,207,234,553
3007,2314,324,21,277,118,700,163,213,187,499
3008,2313,353,25,218,117,841,168,187,150,661
3009,3267,124,21,553,40,4553,250,220,87,2061
3010,3286,219,9,379,59,3990,210,249,175,2330
3011,3302,217,9,573,80,3666,210,249,175,2532
3012,3385,222,28,674,262,3283,174,253,202,2801
3013,2760,93,5,60,-16,360,228,232,138,1020
3014,2769,0,9,240,15,1400,206,222,154,655
3015,3005,118,17,170,47,518,246,223,100,1507
3016,2981,40,14,90,14,228,220,208,119,480
3017,2719,53,18,30,11,1092,227,198,98,1348
3018,2906,319,9,162,24,1020,197,232,175,2105
3019,2088,59,1,0,0,350,220,235,152,540
3020,2135,15,32,319,77,335,174,157,104,764
3021,2131,6,26,335,73,350,179,181,131,785
3022,2314,217,24,430,-15,636,188,254,193,778
3023,2344,249,37,402,14,679,119,237,238,752
3024,2382,230,30,379,52,721,159,250,213,731
3025,2085,114,24,0,0,1215,253,209,70,503
3026,2079,262,2,0,0,1231,215,239,162,513
3027,2099,288,24,60,21,1266,145,230,221,537
3028,2220,272,37,270,136,1302,101,222,246,658
3029,2270,347,20,306,84,1211,177,203,161,745
3030,2282,11,41,361,-7,638,149,130,94,384
3031,2248,36,34,330,197,552,197,146,61,300
3032,2212,58,27,240,161,492,228,174,63,256
3033,2184,90,30,180,133,458,249,179,37,242
3034,2139,84,37,120,88,430,242,151,0,242
3035,2096,86,43,60,45,408,240,137,0,256
3036,2090,286,28,60,46,390,131,226,228,339
3037,2098,26,30,95,-12,366,192,162,90,765
3038,2068,275,38,134,69,335,93,216,247,541
3039,2081,28,32,277,102,450,190,155,82,470
3040,2995,36,9,190,18,1382,220,221,136,1657
3041,3049,25,20,283,58,124,206,194,118,1168
3042,2972,11,19,309,55,339,196,198,134,592
3043,2188,21,36,268,111,331,173,142,84,661
3044,2178,23,37,283,95,335,173,138,77,680
3045,2081,144,13,0,0,1240,238,237,126,532
3046,2084,275,8,30,0,1256,199,242,182,541
3047,2120,289,33,95,42,1308,110,215,234,577
3048,2172,308,33,182,100,1364,114,199,217,624
3049,2320,228,17,150,47,1087,193,253,194,837
3050,2314,321,23,67,20,927,155,211,193,664
3051,2295,34,37,390,217,616,188,135,56,319
3052,2198,95,29,210,147,499,251,182,38,218
3053,2183,100,32,180,132,484,252,178,27,212
3054,2161,100,35,150,110,470,252,170,16,210
3055,2144,97,34,120,93,457,251,169,17,212
3056,2095,89,41,60,44,437,243,143,0,228
3057,2068,81,35,30,17,430,242,157,0,242
3058,2298,111,16,242,100,845,246,221,98,859
3059,3267,246,14,306,40,4039,190,250,197,2347
3060,2809,316,26,592,54,1015,142,207,200,1266
3061,3025,341,17,361,20,295,181,212,168,1273
3062,2092,106,19,0,1,450,248,214,86,488
3063,2127,341,16,95,32,371,186,215,167,488
3064,2187,230,29,499,144,541,161,251,213,942
3065,2323,38,28,400,245,658,207,166,78,326
3066,2309,60,31,376,231,636,227,159,43,300
3067,2291,68,32,350,213,616,234,160,33,277
3068,2274,75,30,323,202,595,239,168,37,255
3069,2256,85,32,295,184,576,246,170,28,234
3070,2235,93,33,268,163,558,250,171,22,216
3071,2196,102,33,212,128,525,253,177,23,190
3072,2094,92,35,67,43,466,248,163,12,201
3073,2074,78,31,42,21,459,242,168,33,216
3074,2060,62,19,30,7,454,232,197,90,234
3075,2054,311,10,0,0,451,194,233,179,255
3076,2114,34,34,268,105,441,194,147,66,446
3077,3248,170,4,404,21,4421,223,241,154,2190
3078,3278,210,8,309,51,3946,214,247,169,2421
3079,2733,334,19,95,26,212,173,211,176,711
3080,2729,320,11,0,0,1091,191,229,178,1438
3081,2314,329,13,182,-10,90,189,225,175,722
3082,2343,253,34,474,13,764,124,238,238,825
3083,2073,119,11,30,-1,1276,239,230,121,582
3084,2076,271,9,0,0,1291,196,243,187,589
3085,2357,244,10,192,67,858,200,248,186,532
3086,2363,247,12,216,73,834,195,249,191,503
3087,2350,40,33,351,60,721,203,150,60,362
3088,2341,61,24,379,51,700,231,181,68,335
3089,2328,93,26,390,241,679,250,190,51,309
3090,2292,105,32,335,214,638,254,182,30,258
3091,2254,96,33,281,182,600,251,174,24,212
3092,2170,110,36,175,102,537,253,174,15,153
3093,2149,112,36,150,81,524,253,177,18,150
3094,2130,111,35,127,62,515,254,180,22,153
3095,2110,107,32,108,59,503,254,183,30,162
3096,2094,99,29,85,41,495,252,185,40,175
3097,2078,90,27,67,25,488,249,187,50,192
3098,2060,318,11,30,6,481,190,230,179,234
3099,2071,292,26,0,0,480,140,225,221,258
3100,2151,351,18,210,87,495,186,207,158,446
3101,2162,51,23,85,40,492,224,184,82,769
3102,2033,52,27,67,37,390,222,170,66,722
3103,2036,285,29,42,13,400,126,224,231,649
3104,2195,277,40,228,105,511,85,212,248,553
3105,2224,288,36,242,121,531,98,210,239,547
3106,2340,212,15,340,83,816,205,253,180,633
3107,2141,33,30,258,132,457,200,161,80,466
3108,2117,38,32,228,108,402,203,154,66,408
3109,3276,221,9,300,49,3912,210,249,175,2463
3110,3305,241,20,360,84,1917,178,252,208,3375
3111,2745,63,13,234,43,1718,231,214,113,306
3112,2872,225,18,285,37,1077,192,254,194,1756
3113,2879,188,15,256,24,1061,220,250,159,1841
3114,2118,200,23,30,7,594,205,253,172,484
3115,2121,179,25,30,3,573,221,245,141,470
3116,2118,154,21,0,0,553,239,237,117,457
3117,2249,6,27,319,165,420,175,175,127,573
3118,2246,16,33,339,163,421,174,155,100,594
3119,2237,29,34,361,160,424,187,146,73,616
3120,2079,120,16,30,6,1288,246,225,103,607
3121,2073,72,2,0,0,1302,222,234,149,612
3122,2202,281,31,210,124,1434,120,224,236,700
3123,2340,309,25,192,46,1101,144,214,207,789
3124,2354,219,9,212,60,876,210,249,175,524
3125,2358,234,15,234,68,853,194,252,194,495
3126,2366,259,17,258,77,830,176,247,209,466
3127,2380,62,27,335,90,764,231,173,58,379
3128,2364,86,32,362,74,743,246,168,25,351
3129,2280,125,35,323,202,661,252,191,34,242
3130,2252,113,31,268,174,624,254,192,41,192
3131,2211,97,38,216,139,592,249,159,1,150
3132,2184,98,38,190,112,577,249,158,0,134
3133,2161,102,37,162,89,564,252,166,0,124
3134,2140,105,36,134,72,552,253,173,0,120
3135,2103,111,30,85,35,532,254,191,41,134
3136,2075,105,24,42,10,518,252,203,66,170
3137,2062,81,9,30,0,514,232,225,125,192
3138,2064,307,16,0,0,511,174,229,194,216
3139,2196,359,23,175,35,616,179,190,143,671
3140,2035,281,28,30,12,430,133,230,230,674
3141,2178,291,36,190,88,516,99,208,236,589
3142,2132,47,27,201,123,390,217,169,70,400
3143,3247,36,4,417,20,4473,220,230,147,2223
3144,3310,223,20,391,89,1879,191,254,195,3416
3145,2997,279,12,360,83,1489,186,242,195,1470
3146,3036,323,15,306,56,424,181,224,182,1463
3147,2740,76,20,60,11,1008,240,199,82,1409
3148,2863,210,20,297,92,1048,201,252,182,1766
3149,2913,337,14,228,39,1006,188,221,170,1995
3150,2114,75,7,0,0,726,229,226,130,552
3151,2076,322,11,0,0,1329,193,229,176,641
3152,2083,309,23,30,10,1343,150,218,205,648
3153,2352,0,5,201,58,942,213,231,156,577
3154,2348,192,9,234,54,895,220,248,162,518
3155,2363,254,24,277,73,850,159,247,222,459
3156,2381,250,24,300,91,828,161,248,220,430
3157,2397,158,19,324,107,806,237,239,125,400
3158,2376,129,38,350,86,785,249,186,25,371
3159,2328,125,44,366,228,743,247,169,0,313
3160,2304,126,40,350,213,722,249,179,16,285
3161,2285,128,38,335,198,703,250,186,25,256
3162,2266,130,36,313,179,684,250,194,38,228
3163,2252,136,32,285,174,666,249,207,58,201
3164,2240,133,32,256,162,649,251,206,58,175
3165,2226,120,33,228,148,633,254,193,38,150
3166,2183,98,38,175,111,604,249,156,0,108
3167,2161,98,38,150,89,591,250,160,3,95
3168,2117,101,33,95,49,569,253,177,26,95
3169,2098,104,29,67,31,560,253,189,42,108
3170,2084,106,26,42,16,553,253,197,54,127
3171,2065,338,8,0,0,543,202,228,165,175
3172,2073,312,24,0,0,541,150,215,202,201
3173,2141,293,28,124,77,541,131,221,224,342
3174,2175,337,20,242,111,560,172,208,173,459
3175,2192,331,25,277,31,591,153,200,181,547
3176,2198,332,24,247,37,604,156,201,179,577
3177,2205,333,23,218,44,618,160,203,179,607
3178,2090,37,28,110,28,451,207,168,81,660
3179,2141,143,27,175,132,379,247,223,87,395
3180,3250,32,9,376,23,4439,218,221,138,2262
3181,3252,340,6,300,25,4350,209,232,162,2297
3182,3245,53,2,234,18,4261,221,234,150,2335
3183,2955,155,18,297,54,426,238,239,124,834
3184,2825,83,25,190,79,865,245,188,57,1291
3185,2810,90,29,162,64,890,249,180,38,1317
3186,2790,95,32,134,51,916,251,175,27,1343
3187,2771,96,29,108,32,942,251,185,41,1370
3188,2848,215,18,255,77,1026,200,254,185,1749
3189,2856,223,13,300,85,1012,203,252,183,1805
3190,2121,0,9,0,0,768,206,222,154,553
3191,2126,2,36,30,15,618,146,147,120,417
3192,2161,333,36,85,53,537,117,170,178,365
3193,2224,61,29,443,147,495,228,168,52,624
3194,2190,3,41,524,33,566,133,133,113,778
3195,2193,8,41,518,36,582,140,126,97,805
3196,2078,326,9,0,0,1342,198,230,172,666
3197,2320,337,11,339,36,1262,196,225,168,912
3198,2360,257,11,228,66,1107,193,247,192,754
3199,2365,57,21,212,71,1008,229,191,86,633
3200,2358,73,12,218,64,984,234,217,113,601
3201,2348,136,13,242,54,937,240,234,121,543
3202,2342,180,12,258,48,914,224,247,154,514
3203,2372,213,21,319,82,849,196,254,187,424
3204,2348,136,46,366,58,806,238,173,9,365
3205,2325,137,46,361,225,785,238,175,12,335
3206,2271,128,37,309,180,726,251,191,33,247
3207,2252,128,35,295,165,708,252,195,39,218
3208,2238,134,32,277,151,691,250,207,58,190
3209,2199,119,33,190,121,644,254,191,35,108
3210,2153,103,38,134,81,618,251,163,0,67
3211,2113,101,33,87,41,598,253,177,24,67
3212,2095,105,30,60,27,589,254,187,37,85
3213,2080,106,24,30,12,582,252,202,64,108
3214,2068,74,6,0,0,577,228,228,135,134
3215,2073,312,18,0,0,573,168,224,195,162
3216,2290,119,34,134,61,1024,254,189,32,850
3217,2254,121,34,108,56,964,254,191,35,891
3218,3252,2,8,335,25,4406,209,225,154,2301
3219,3227,187,34,371,104,2683,202,240,144,3132
3220,3175,183,15,30,-12,2242,222,249,155,3290
3221,2963,181,26,190,45,297,218,245,143,778
3222,2958,156,24,216,45,339,239,234,110,808
3223,2944,163,19,277,43,408,234,242,130,858
3224,2943,169,17,277,88,433,231,245,140,876
3225,2927,149,11,270,72,558,234,240,135,997
3226,2916,135,11,270,61,616,237,235,127,1064
3227,2904,111,12,272,49,658,241,227,114,1110
3228,2741,262,13,0,1,1033,189,246,196,1489
3229,2821,239,20,170,59,1025,178,252,207,1678
3230,2848,244,16,258,77,990,186,251,201,1788
3231,2371,274,24,350,46,210,150,238,224,778
3232,2431,280,22,390,135,328,156,237,218,886
3233,2130,76,6,0,0,957,228,229,136,603
3234,2126,345,7,0,0,882,206,229,161,601
3235,2128,2,11,0,0,858,204,219,151,603
3236,2235,40,28,467,152,524,209,166,75,607
3237,2076,275,3,0,0,1356,212,240,166,693
3238,2170,273,28,175,95,1473,133,234,233,752
3239,2189,270,33,201,109,1489,116,229,241,765
3240,2310,300,22,400,238,1355,155,225,209,876
3241,2343,233,12,283,49,1173,200,251,187,811
3242,2349,225,15,268,55,1148,196,253,191,781
3243,2353,239,15,256,59,1123,191,252,197,751
3244,2362,266,20,247,68,1099,164,244,217,721
3245,2378,280,18,242,84,1074,169,239,209,691
3246,2384,81,11,240,90,1050,235,221,117,661
3247,2368,102,26,242,74,1026,252,196,55,631
3248,2354,126,22,247,60,1003,250,219,85,603
3249,2347,144,20,256,53,979,244,232,108,571
3250,2341,234,23,300,47,912,174,253,209,481
3251,2366,179,18,339,72,870,224,248,149,421
3252,2354,129,35,361,64,849,251,195,40,391
3253,2330,123,41,361,230,828,249,173,0,361
3254,2309,125,40,339,209,807,250,178,15,331
3255,2287,128,39,319,187,787,249,185,23,301
3256,2241,128,34,268,150,732,252,197,42,212
3257,2212,134,31,242,125,700,250,208,61,153
3258,2188,128,31,182,110,671,252,203,52,95
3259,2172,115,36,153,94,658,253,179,20,67
3260,2149,110,37,124,77,646,253,170,9,42
3261,2090,105,31,42,18,618,254,186,36,67
3262,2073,102,18,30,5,612,247,215,90,95
3263,2070,317,9,0,0,607,196,232,176,124
3264,2136,39,28,30,-2,564,208,167,78,636
3265,2119,3,21,108,-1,524,186,194,141,607
3266,2118,19,20,124,11,518,201,194,124,603
3267,2193,265,36,108,75,592,110,229,244,677
3268,2315,204,14,234,58,914,212,252,172,752
3269,2087,145,35,127,78,365,243,210,64,390
3270,2075,157,40,108,66,335,229,210,71,360
3271,2796,278,18,272,121,2208,168,240,210,247
